,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
1302,http://tun.fi/KE.8/1089688#5,Valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,,0,0,http://tun.fi/KE.8/1089688#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2013,5/24/2013,NA,NA,5/24/2013,"Jaanu, Erkki",61.25998,61.25998,24.210204,24.210204,61.25998,24.210204,6797792,6797793,3350488,3350489,6794940.00,6794941.00,350378.00,350379.00,679,335,6797,3350,2000,2010,2013,5,24,144,144,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Valkeakoski,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Valkeakoski,,,Tykölänjärvi,,0,http://tun.fi/KE.8/1089688,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8509,84,216,25,-118,334,215,92,29,32,598,79,150,-69,114,134,-30,204,39
1303,http://tun.fi/KE.8/1089693#4,Valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"Ä, ä",0,0,http://tun.fi/KE.8/1089693#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/2013,5/15/2013,17,22,2013-05-15 [17:30-22:00],"Jaanu, Erkki; Peltonen, Eero",68.381224,68.381224,23.574451,23.574451,68.381224,23.574451,7592453,7592454,3359332,3359333,7589282.00,7589283.00,359216.00,359217.00,759,335,7592,3359,2000,2010,2013,5,15,135,135,1,REPORTED_VALUE,Suomi,Enontekiön Lappi (EnL),Enontekiö,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Enontekiö,,,"Hetta, Karuliinanjärvi",,0,http://tun.fi/KE.8/1089693,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,10130,89,175,23,-211,386,175,78,25,33,477,66,113,-150,86,95,-96,174,-22
1304,http://tun.fi/KE.8/1089854#3,Valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,2,NA,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,,0,0,http://tun.fi/KE.8/1089854#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/17/2013,5/17/2013,10,NA,2013-05-17 [10:40],"Jaanu, Erkki; Peltonen , Eero",68.483426,68.483426,22.348598,22.348598,68.483426,22.348598,7607129,7607130,3309862,3309863,7603952.00,7603953.00,309766.00,309767.00,760,330,7607,3309,2000,2010,2013,5,17,137,137,1,REPORTED_VALUE,Suomi,Enontekiön Lappi (EnL),Enontekiö,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Enontekiö,,,Markkina,,0,http://tun.fi/KE.8/1089854,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,9958,86,172,22,-206,378,175,70,22,38,451,68,111,-146,77,111,-94,175,-22
1305,http://tun.fi/KE.8/1094356#4,Valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,ä,0,0,http://tun.fi/KE.8/1094356#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/27/2013,6/27/2013,NA,NA,6/27/2013,"Jaanu, Erkki",69.573563,69.573563,25.939415,25.939415,69.573563,25.939415,7721900,7721901,3458848,3458849,7718677.00,7718678.00,458692.00,458693.00,772,345,7721,3458,2000,2010,2013,6,27,178,178,1,REPORTED_VALUE,Suomi,Inarin Lappi (InL),Utsjoki,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Utsjoki,,,Outakoski,,0,http://tun.fi/KE.8/1094356,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,9679,92,169,24,-209,378,172,54,17,48,406,69,105,-145,63,105,-94,172,-23
1306,http://tun.fi/KE.8/1094361#4,Valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,joen ranassa,0,0,http://tun.fi/KE.8/1094361#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/2/2013,7/2/2013,NA,NA,7/2/2013,"Jaanu, Erkki",69.573563,69.573563,25.939415,25.939415,69.573563,25.939415,7721900,7721901,3458848,3458849,7718677.00,7718678.00,458692.00,458693.00,772,345,7721,3458,2000,2010,2013,7,2,183,183,1,REPORTED_VALUE,Suomi,Inarin Lappi (InL),Utsjoki,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Utsjoki,,,Outakoski,,0,http://tun.fi/KE.8/1094361,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,9679,92,169,24,-209,378,172,54,17,48,406,69,105,-145,63,105,-94,172,-23
1307,http://tun.fi/KE.8/1117366#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,3,NA,3,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,tekojärvellä,0,0,http://tun.fi/KE.8/1117366#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2014,4/20/2014,8,NA,2014-04-20 [8:40],"Savolainen, Eetu",60.886589,60.886589,26.583465,26.583465,60.886589,26.583465,6753060,6753061,3477552,3477553,6750227.00,6750228.00,477391.00,477392.00,675,347,6753,3477,2000,2010,2014,4,20,110,110,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Kouvola,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Kouvola,Kymenlaakso,,"Kuusankoski, keltti tekojärvi",,0,http://tun.fi/KE.8/1117366,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8727,73,216,22,-110,326,215,100,30,31,622,80,157,-68,121,140,-26,194,43
1308,http://tun.fi/KE.8/1146830#29,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,n. 5,NA,5,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,Ainakin 5 näkyi mutta useita kertoja ääniä ja mahdollisia näkyi. Muuttavia,0,0,http://tun.fi/KE.8/1146830#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/9/2015,5/9/2015,5,13,2015-05-09 [5:00-13:00],"Mäki-Jaakkola, Jaakko; RSLH1 joukkue",61.080429,61.080429,21.777018,21.777018,61.080429,21.777018,6785838,6785839,3218490,3218491,6782991.00,6782992.00,218433.00,218434.00,678,321,6785,3218,2000,2010,2015,5,9,129,129,1,REPORTED_VALUE,Suomi,Satakunta (St),Rauma,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Rauma,,,"Kauklaistenjärvi, Lintutorni","Tornientaisto, Kova sade ja tuuli kasteli optiikan ja tarkkailijat",0,http://tun.fi/KE.8/1146830,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,7947,77,210,24,-99,309,209,105,34,28,629,77,150,-54,141,137,31,187,44
1309,http://tun.fi/KE.8/1147108#32,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,2,NA,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,Suolahden peltolammikoilla olevista lukuisista töyhtöhyyppää pienemmistäkahlaajista vain valkoviklot pystyttiin määrittämään (kun nousivat lentoon!),0,0,http://tun.fi/KE.8/1147108#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/9/2015,5/9/2015,5,13,2015-05-09 [5:00-13:00],"Poutanen, Terho",61.35552,61.35552,28.586015,28.586015,61.35552,28.586015,6806272,6806273,3585019,3585020,6803418.00,6803419.00,584815.00,584816.00,680,358,6806,3585,2000,2010,2015,5,9,129,129,1,REPORTED_VALUE,Suomi,Etelä-Savo (ES),Ruokolahti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Ruokolahti,ES,,"Savolaisenniemi, Kortavuori",,0,http://tun.fi/KE.8/1147108,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8978,73,216,22,-115,331,224,109,34,29,663,84,156,-76,138,138,-31,206,37
1310,http://tun.fi/KE.8/1156917#2,Tringa nebularia,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,,0,0,http://tun.fi/KE.8/1156917#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/30/2015,8/30/2015,NA,NA,8/30/2015,"Aaltonen, Matti",60.503361,60.503361,22.206336,22.206336,60.503361,22.206336,6719882,6719883,3236915,3236916,6717061.00,6717062.00,236851.00,236852.00,671,323,6719,3236,2000,2010,2015,8,30,242,242,1,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Raisio,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Raisio,Varsinais-Suomi,,"Mahittula, Hauninen, Haunisten allas",Tringa nebularia,0,http://tun.fi/KE.8/1156917,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,7942,76,217,24,-89,306,212,111,34,27,674,78,157,-47,164,144,37,191,51
1311,http://tun.fi/KE.8/1157074#3,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"p,än",0,0,http://tun.fi/KE.8/1157074#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/21/2015,4/21/2015,NA,NA,4/21/2015,"Puumalainen, Kari",60.911648,60.911648,26.335961,26.335961,60.911648,26.335961,6755963,6755964,3464141,3464142,6753129.00,6753130.00,463986.00,463987.00,675,346,6755,3464,2000,2010,2015,4,21,111,111,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Kausala,,,,,0,http://tun.fi/KE.8/1157074,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8675,73,215,22,-110,325,217,101,31,30,628,81,156,-68,124,139,-26,196,42
1312,http://tun.fi/KE.8/1160694#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,p,0,0,http://tun.fi/KE.8/1160694#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/4/1973,5/4/1973,NA,NA,5/4/1973,"Puumalainen, Kari",60.953107,60.953107,26.084177,26.084177,60.953107,26.084177,6760747,6760748,3450545,3450546,6757911.00,6757912.00,450395.00,450396.00,676,345,6760,3450,1900,1970,1973,5,4,124,124,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1160694,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
1313,http://tun.fi/KE.8/1160952#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"p, ä",0,0,http://tun.fi/KE.8/1160952#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/26/1973,8/26/1973,NA,NA,8/26/1973,"Puumalainen, Kari",60.953067,60.953067,26.083587,26.083587,60.953067,26.083587,6760743,6760744,3450513,3450514,6757907.00,6757908.00,450363.00,450364.00,676,345,6760,3450,1900,1970,1973,8,26,238,238,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1160952,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
1314,http://tun.fi/KE.8/1164799#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"kiert, än",0,0,http://tun.fi/KE.8/1164799#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/29/2014,8/29/2014,NA,NA,8/29/2014,"Puumalainen, Kari",60.976671,60.976671,26.114435,26.114435,60.976671,26.114435,6763350,6763351,3452220,3452221,6760513.00,6760514.00,452069.00,452070.00,676,345,6763,3452,2000,2010,2014,8,29,241,241,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1164799,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8672,74,212,22,-114,326,221,104,32,30,640,82,153,-71,127,136,-29,202,39
1315,http://tun.fi/KE.8/1166314#4,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,2,NA,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,p,0,0,http://tun.fi/KE.8/1166314#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/4/2014,5/4/2014,NA,NA,5/4/2014,"Puumalainen, Kari",60.842296,60.842296,26.213718,26.213718,60.842296,26.213718,6748309,6748310,3457416,3457417,6745478.00,6745479.00,457263.00,457264.00,674,345,6748,3457,2000,2010,2014,5,4,124,124,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Perheniemi,,0,http://tun.fi/KE.8/1166314,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8641,73,215,22,-109,324,216,101,31,30,627,80,156,-67,124,140,-25,195,43
1316,http://tun.fi/KE.8/1166416#5,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,2,NA,2,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"p, än",0,0,http://tun.fi/KE.8/1166416#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/30/2014,4/30/2014,16,16,2014-04-30 [16:10-16:20],"Puumalainen, Kari",60.841125,60.841125,26.219209,26.219209,60.841125,26.219209,6748175,6748176,3457713,3457714,6745344.00,6745345.00,457560.00,457561.00,674,345,6748,3457,2000,2010,2014,4,30,120,120,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Perheniemi,,0,http://tun.fi/KE.8/1166416,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8641,73,215,22,-109,324,216,101,31,30,627,80,156,-67,124,140,-25,195,43
1317,http://tun.fi/KE.8/1166619#6,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"m,. ä",0,0,http://tun.fi/KE.8/1166619#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2014,4/20/2014,8,NA,2014-04-20 [8:40],"Puumalainen, Kari",60.851714,60.851714,26.291747,26.291747,60.851714,26.291747,6749310,6749311,3461670,3461671,6746478.00,6746479.00,461516.00,461517.00,674,346,6749,3461,2000,2010,2014,4,20,110,110,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,"Sääskjärvi, Riitaniitty",,0,http://tun.fi/KE.8/1166619,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8673,73,214,22,-110,324,217,101,31,30,628,81,156,-68,124,139,-26,196,42
1318,http://tun.fi/KE.8/1166638#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"p, ä",0,0,http://tun.fi/KE.8/1166638#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2014,4/20/2014,NA,NA,4/20/2014,"Puumalainen, Kari",60.835256,60.835256,26.23967,26.23967,60.835256,26.23967,6747508,6747509,3458818,3458819,6744677.00,6744678.00,458665.00,458666.00,674,345,6747,3458,2000,2010,2014,4,20,110,110,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Sääskjärvi,,0,http://tun.fi/KE.8/1166638,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8667,73,214,22,-110,324,217,101,31,30,628,81,156,-68,124,139,-26,196,42
1319,http://tun.fi/KE.8/1167515#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"m, ä",0,0,http://tun.fi/KE.8/1167515#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/6/1978,5/6/1978,NA,NA,5/6/1978,"Puumalainen, Kari",60.952035,60.952035,26.079575,26.079575,60.952035,26.079575,6760631,6760632,3450294,3450295,6757795.00,6757796.00,450144.00,450145.00,676,345,6760,3450,1900,1970,1978,5,6,126,126,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1167515,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
1320,http://tun.fi/KE.8/1168172#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,Ä,0,0,http://tun.fi/KE.8/1168172#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/1979,5/16/1979,NA,NA,1979-05-08 - 1979-05-16,"Puumalainen, Kari",60.953121,60.953121,26.084933,26.084933,60.953121,26.084933,6760748,6760749,3450586,3450587,6757912.00,6757913.00,450436.00,450437.00,676,345,6760,3450,1900,1970,1979,5,NA,128,136,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1168172,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
1321,http://tun.fi/KE.8/1168488#2,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"m, ä",0,0,http://tun.fi/KE.8/1168488#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/1979,8/14/1979,NA,NA,8/14/1979,"Puumalainen, Kari",60.953121,60.953121,26.084933,26.084933,60.953121,26.084933,6760748,6760749,3450586,3450587,6757912.00,6757913.00,450436.00,450437.00,676,345,6760,3450,1900,1970,1979,8,14,226,226,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1168488,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
1322,http://tun.fi/KE.8/1169338#5,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"m, E",0,0,http://tun.fi/KE.8/1169338#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/25/1980,4/25/1980,5,11,1980-04-25 [5:00-11:00],"Puumalainen, Kari",60.960251,60.960251,26.104259,26.104259,60.960251,26.104259,6761528,6761529,3451644,3451645,6758691.00,6758692.00,451494.00,451495.00,676,345,6761,3451,1900,1980,1980,4,25,116,116,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,"Säyhtee, Tiirinmaa",,0,http://tun.fi/KE.8/1169338,PUBLIC,NONE,,TRUE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8635,74,212,22,-112,324,221,104,32,30,640,82,153,-70,127,136,-28,202,40
1323,http://tun.fi/KE.8/1169501#3,valkoviklo,NA,NA,NA,NEUTRAL,,NA,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_UNSPECIFIED,FALSE,NA,,,NA,NA,,NA,"p, Ä",0,0,http://tun.fi/KE.8/1169501#1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/16/1980,5/16/1980,14,NA,1980-05-16 [14:00],"Puumalainen, Kari",60.952007,60.952007,26.079502,26.079502,60.952007,26.079502,6760628,6760629,3450290,3450291,6757792.00,6757793.00,450140.00,450141.00,676,345,6760,3450,1900,1980,1980,5,16,137,137,1,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,Suomi,Iitti,,,Säyhtee,,0,http://tun.fi/KE.8/1169501,PUBLIC,NONE,,FALSE,http://tun.fi/HR.447,2,NA,NA,NA,http://tun.fi/KE.8,NA,,NA,NA,,,,0,8621,74,214,22,-110,324,219,102,32,30,633,81,155,-68,126,138,-26,199,42
