index;X;Y;Unit.UnitI;Unit.Taxon;Unit.Quali;Unit.Qua_1;Unit.Qua_2;Unit.Qua_3;Unit.Qua_4;Unit.Qua_5;Unit.Repor;Taxon.ID;Taxon.Scie;Taxon.Finn;Taxon.Engl;Taxon.Swed;Unit.NameA;Unit.Abund;Unit.Inter;Unit.Int_1;Unit.Recor;Unit.Detai;Unit.TypeS;Unit.Det;Unit.Sex;Unit.LifeS;Unit.Nativ;Unit.Breed;Unit.Indiv;Unit.Invas;Unit.Notes;Unit.Annot;Unit.Media;Gathering.;Gatherin_1;Gatherin_2;Gatherin_3;Gatherin_4;Gatherin_5;Gatherin_6;Gatherin_7;Gatherin_8;Gatherin_9;Gatherin10;Gatherin11;Gatherin12;Gatherin13;Gatherin14;Gatherin15;Gatherin16;Gatherin17;Gatherin18;Gatherin19;Gatherin20;Gatherin21;Gatherin22;Gatherin23;Gatherin24;Gatherin25;Gatherin26;Gatherin27;Gatherin28;Gatherin29;Gatherin30;Gatherin31;Gatherin32;Gatherin33;Gatherin34;Gatherin35;Gatherin36;Gatherin37;Gatherin38;Gatherin39;Gatherin40;Gatherin41;Gatherin42;Gatherin43;Gatherin44;Gatherin45;Gatherin46;Gatherin47;Gatherin48;Gatherin49;Gatherin50;Gatherin51;Gatherin52;Gatherin53;Gatherin54;Gatherin55;Gatherin56;Document.D;Document_1;Document_2;Document_3;Document.P;Document.C;Document.Q;Document_4;Document_5;Document_6;Document.S;Document.N;Document.K;Document.F;Document.L;Document_7;Document.M;Document_8;Document_9;B7.tif;B14.tif;B1.tif;B12.tif;B15.tif;B6.tif;B9.tif;B11.tif;B2.tif;B5.tif;B16.tif;B8.tif;B3.tif;B10.tif;B17.tif;B4.tif;B19.tif;B18.tif;B13.tif
1567;27.697046;60.670347;http://tun.fi/KE.423/6615-8546-3601-3652#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;6;NA;6;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6615-8546-3601-3652#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.6.2016;12.7.2016;NA;NA;2016-06-02 - 2016-07-12;Tatu Sallinen;60.670302;60.670391;27.696954;27.697138;60.670347;27.697046;6729090;6729100;3538270;3538280;6726267;6726277;538085;538095;672;353;6729;3538;2000;2010;2016;NA;NA;154;194;10;REPORTED_VALUE;Suomi;Etelä-Karjala (EK);Miehikkälä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Miehikkälä;Ka;NA;Miehikkälä;;0;http://tun.fi/KE.423/6615-8546-3601-3652;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;16.7.2016;16.7.2016;;0;325;30;45;623;32;-105;-23;-66;72;220;219;103;22;161;99;8809;122;192;80
1568;27.647433;60.499663;http://tun.fi/KE.423/6619-6056-8268-7042#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6619-6056-8268-7042#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.7.2012;22.7.2012;NA;NA;2012-07-15 - 2012-07-22;A. Oksanen;60.499219;60.500108;27.646514;27.648352;60.499663;27.647433;6710000;6710100;3535700;3535800;6707185;6707285;535516;535616;671;353;6710;3535;2000;2010;2012;7;NA;197;204;100;REPORTED_VALUE;Suomi;Etelä-Karjala (EK);Virolahti;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Virolahti;Ka;NA;Eerikkälä;;0;http://tun.fi/KE.423/6619-6056-8268-7042;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;18.11.2012;18.11.2012;;0;323;29;46;621;32;-104;-22;-66;72;219;220;103;22;160;98;8780;118;192;80
1569;25.70298;61.117979;http://tun.fi/KE.423/6622-8132-0278-1282#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/6622-8132-0278-1282#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.6.1992;27.6.1992;NA;NA;27.6.1992;Olavi Blomster;61.117933;61.118025;25.702889;25.703071;61.117979;25.70298;6779460;6779470;3430250;3430260;6776616;6776626;430108;430118;677;343;6779;3430;1900;1990;1992;6;27;179;179;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VPA 125W Hg;;0;http://tun.fi/KE.423/6622-8132-0278-1282;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;30.11.2006;13.4.2009;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
1570;24.752252;60.155466;http://tun.fi/KE.423/6622-9274-8479-3360#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;3;NA;3;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;juha kankaansivu;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6622-9274-8479-3360#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.7.2013;11.7.2013;NA;NA;2013-07-10 - 2013-07-11;juha kankaansivu;60.155002;60.155929;24.751383;24.753121;60.155466;24.752252;6673600;6673700;3375300;3375400;6670798;6670898;375181;375281;667;337;6673;3375;2000;2010;2013;7;NA;191;192;100;REPORTED_VALUE;Suomi;Uusimaa (U);Espoo;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Espoo;N;NA;Matinkylä;;0;http://tun.fi/KE.423/6622-9274-8479-3360;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;26.12.2013;26.12.2013;;0;298;32;52;644;31;-88;-16;-47;66;210;221;145;22;158;101;8029;132;198;78
1571;22.409213;60.452686;http://tun.fi/KE.423/6636-7063-6845-5878#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6636-7063-6845-5878#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7.2017;4.7.2017;NA;NA;4.7.2017;Samuli Lehtonen;60.452207;60.453165;22.408371;22.410056;60.452686;22.409213;6713400;6713500;3247600;3247700;6710582;6710682;247532;247632;671;324;6713;3247;2000;2010;2017;7;4;185;185;100;REPORTED_VALUE;Suomi;Varsinais-Suomi (V);Lieto;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Lieto;Ab;NA;Littoinen;;0;http://tun.fi/KE.423/6636-7063-6845-5878;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;5.7.2017;5.7.2017;;0;307;35;51;668;27;-90;37;-48;75;217;212;144;24;157;111;7976;159;193;78
1572;27.651177;61.588257;http://tun.fi/KE.423/6641-5016-6216-8766#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Riitta Paananen;;ADULT;NA;NA;NA;NA;valokuva tai muu tallenne;0;0;http://tun.fi/KE.423/6641-5016-6216-8766#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.6.2015;16.6.2015;NA;NA;16.6.2015;Riitta Paananen;61.587813;61.588702;27.650226;27.652128;61.588257;27.651177;6831300;6831400;3534700;3534800;6828436;6828536;534516;534616;683;353;6831;3534;2000;2010;2015;6;16;167;167;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Mikkeli;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Mikkeli;Sa;NA;Anttola;;0;http://tun.fi/KE.423/6641-5016-6216-8766;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;17.6.2015;17.6.2015;;0;331;33;39;632;29;-115;-31;-75;72;216;217;140;21;157;104;8989;129;201;82
1573;24.501721;63.034771;http://tun.fi/KE.423/6662-1987-4117-0566#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;PRESERVED_SPECIMEN;PRESERVED_SPECIMEN;FALSE;Kimmo Lehtonen;;ADULT;NA;NA;NA;NA;kokoelmayksilö;0;0;http://tun.fi/KE.423/6662-1987-4117-0566#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.6.2013;25.6.2013;NA;NA;25.6.2013;Kimmo Lehtonen;63.034305;63.035236;24.500773;24.50267;63.034771;24.501721;6994800;6994900;3373700;3373800;6991869;6991969;373580;373680;699;337;6994;3373;2000;2010;2013;6;25;176;176;100;REPORTED_VALUE;Suomi;Pohjois-Häme (PH);Kyyjärvi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kyyjärvi;Tb;NA;Nurmijoki;;0;http://tun.fi/KE.423/6662-1987-4117-0566;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;26.6.2013;26.6.2013;;0;343;29;21;584;32;-139;-47;-89;86;204;212;119;25;135;92;8657;111;204;80
1574;28.79839;61.201877;http://tun.fi/KE.423/6664-3971-0942-5320#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Juha Kärkäs;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6664-3971-0942-5320#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.7.2017;9.7.2017;NA;NA;9.7.2017;Juha Kärkäs;61.201441;61.202313;28.797435;28.799345;61.201877;28.79839;6789400;6789500;3596800;3596900;6786553;6786653;596591;596691;678;359;6789;3596;2000;2010;2017;7;9;190;190;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Imatra;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Imatra;Sa;NA;Sienimäki;;0;http://tun.fi/KE.423/6664-3971-0942-5320;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;10.7.2017;10.7.2017;;0;332;34;38;674;29;-115;-31;-75;73;217;227;140;21;156;111;8960;140;207;84
1575;23.864539;61.315814;http://tun.fi/KE.423/6682-7065-5286-0552#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;4;NA;4;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6682-7065-5286-0552#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.7.2013;5.8.2013;NA;NA;2013-07-23 - 2013-08-05;Janne Liikanen;61.315344;61.316283;23.863651;23.865426;61.315814;23.864539;6804800;6804900;3332200;3332300;6801946;6802046;332097;332197;680;333;6804;3332;2000;2010;2013;NA;NA;204;217;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Lempäälä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Lempäälä;Ta;NA;Lastustenkulma;;0;http://tun.fi/KE.423/6682-7065-5286-0552;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;21.10.2013;21.10.2013;;0;332;27;37;586;33;-119;-31;-71;82;213;213;133;24;149;88;8507;109;204;78
1577;29.757658;62.272252;http://tun.fi/KE.423/6734-2407-1741-2274#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6734-2407-1741-2274#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7.2017;4.7.2017;NA;NA;2017-07-01 - 2017-07-04;Tatu Sallinen;62.272209;62.272295;29.757558;29.757759;62.272252;29.757658;6910450;6910460;3643340;3643350;6907554;6907564;643112;643122;691;364;6910;3643;2000;2010;2017;7;NA;182;185;10;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Rasivaara;;0;http://tun.fi/KE.423/6734-2407-1741-2274;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;6.7.2017;6.7.2017;;0;351;31;24;636;30;-141;-49;-96;77;210;223;130;21;148;101;9381;122;215;83
1578;24.573836;60.181051;http://tun.fi/KE.423/6743-7322-8126-1980#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;J-P Hirvonen det.;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6743-7322-8126-1980#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.6.2011;29.6.2011;NA;NA;2011-06-24 - 2011-06-29;J-P Hirvonen;60.180586;60.181516;24.572969;24.574703;60.181051;24.573836;6676800;6676900;3365500;3365600;6673997;6674097;365385;365485;667;336;6676;3365;2000;2010;2011;6;NA;175;180;100;REPORTED_VALUE;Suomi;Uusimaa (U);Espoo;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Espoo;N;NA;Lasilaakso;;0;http://tun.fi/KE.423/6743-7322-8126-1980;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;28.4.2012;28.4.2012;;0;301;30;52;634;32;-89;-16;-48;68;212;220;145;22;158;97;8046;128;198;78
1580;25.110759;60.279572;http://tun.fi/KE.423/6784-0220-4155-5680#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6784-0220-4155-5680#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.7.2014;6.7.2014;NA;NA;6.7.2014;J-P. Kaitila;60.279111;60.280033;25.109881;25.111636;60.279572;25.110759;6686800;6686900;3395600;3395700;6683993;6684093;395472;395572;668;339;6686;3395;2000;2010;2014;7;6;187;187;100;REPORTED_VALUE;Suomi;Uusimaa (U);Vantaa;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Vantaa;N;NA;Hakunila;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1581;28.79839;61.201877;http://tun.fi/KE.423/6789-8418-5884-1232#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Juha Kärkäs;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6789-8418-5884-1232#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.7.2017;20.7.2017;NA;NA;20.7.2017;Juha Kärkäs;61.201441;61.202313;28.797435;28.799345;61.201877;28.79839;6789400;6789500;3596800;3596900;6786553;6786653;596591;596691;678;359;6789;3596;2000;2010;2017;7;20;201;201;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Imatra;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Imatra;Sa;NA;Sienimäki;;0;http://tun.fi/KE.423/6789-8418-5884-1232;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;21.7.2017;21.7.2017;;0;332;34;38;674;29;-115;-31;-75;73;217;227;140;21;156;111;8960;140;207;84
1583;22.409213;60.452686;http://tun.fi/KE.423/6794-9956-0267-8976#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6794-9956-0267-8976#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.7.2015;9.7.2015;NA;NA;9.7.2015;Samuli Lehtonen;60.452207;60.453165;22.408371;22.410056;60.452686;22.409213;6713400;6713500;3247600;3247700;6710582;6710682;247532;247632;671;324;6713;3247;2000;2010;2015;7;9;190;190;100;REPORTED_VALUE;Suomi;Varsinais-Suomi (V);Lieto;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Lieto;Ab;NA;Littoinen;;0;http://tun.fi/KE.423/6794-9956-0267-8976;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;10.7.2015;10.7.2015;;0;307;35;51;668;27;-90;37;-48;75;217;212;144;24;157;111;7976;159;193;78
1584;29.640254;62.316686;http://tun.fi/KE.423/6806-9456-8885-0566#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6806-9456-8885-0566#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.7.2008;17.7.2008;NA;NA;17.7.2008;Tatu Sallinen;62.316256;62.317116;29.639252;29.641257;62.316686;29.640254;6915100;6915200;3637000;3637100;6912202;6912302;636774;636874;691;363;6915;3637;2000;2000;2008;7;17;199;199;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/6806-9456-8885-0566;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;18.7.2008;13.4.2014;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
1585;27.651177;61.588257;http://tun.fi/KE.423/6832-9342-7504-2826#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Riitta Paananen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6832-9342-7504-2826#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6.2016;1.6.2016;NA;NA;1.6.2016;Riitta Paananen;61.587813;61.588702;27.650226;27.652128;61.588257;27.651177;6831300;6831400;3534700;3534800;6828436;6828536;534516;534616;683;353;6831;3534;2000;2010;2016;6;1;153;153;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Mikkeli;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Mikkeli;Sa;NA;Anttola;;0;http://tun.fi/KE.423/6832-9342-7504-2826;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;3.6.2016;3.6.2016;;0;331;33;39;632;29;-115;-31;-75;72;216;217;140;21;157;104;8989;129;201;82
1586;25.698147;61.118202;http://tun.fi/KE.423/6890-5523-4427-1288#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/6890-5523-4427-1288#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.7.2012;19.7.2012;NA;NA;2012-07-17 - 2012-07-19;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2010;2012;7;NA;199;201;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/6890-5523-4427-1288;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;20.1.2013;20.1.2013;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
1587;22.118033;61.151764;http://tun.fi/KE.423/6896-9351-9353-2562#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6896-9351-9353-2562#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.6.2015;25.6.2015;NA;NA;2015-06-08 - 2015-06-25;Janne Liikanen;61.151283;61.152244;22.117177;22.118889;61.151764;22.118033;6792300;6792400;3237400;3237500;6789450;6789550;237336;237435;679;323;6792;3237;2000;2010;2015;6;NA;159;176;100;REPORTED_VALUE;Suomi;Satakunta (St);Eura;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eura;St;NA;Kuurnamäki;;0;http://tun.fi/KE.423/6896-9351-9353-2562;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;25.6.2015;25.6.2015;;0;314;34;44;633;28;-102;-21;-56;79;212;213;136;25;151;105;8048;139;194;78
1588;29.640563;62.316905;http://tun.fi/KE.423/6927-4588-2347-5716#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6927-4588-2347-5716#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.7.2015;7.7.2015;NA;NA;7.7.2015;Tatu Sallinen;62.316862;62.316948;29.640463;29.640664;62.316905;29.640563;6915170;6915180;3637060;3637070;6912272;6912282;636834;636844;691;363;6915;3637;2000;2010;2015;7;7;188;188;10;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/6927-4588-2347-5716;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;8.7.2015;8.7.2015;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
1589;24.570125;60.177476;http://tun.fi/KE.423/6944-7600-6046-8730#Unit;Agrotis exclamationis;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63003;Agrotis exclamationis;huutomerkkiyökkönen;NA;NA;NA;4;NA;4;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;K-E Lundsten;;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/6944-7600-6046-8730#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.6.2011;20.6.2011;NA;NA;2011-06-10 - 2011-06-20;K-E Lundsten;60.177472;60.177481;24.570116;24.570134;60.177476;24.570125;6676459;6676460;3365329;3365330;6673656;6673657;365214;365215;667;336;6676;3365;2000;2010;2011;6;NA;161;171;1;REPORTED_VALUE;Suomi;Uusimaa (U);Espoo;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Espoo;N;NA;Lasilaakso;;0;http://tun.fi/KE.423/6944-7600-6046-8730;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;7.5.2012;7.5.2012;;0;301;30;52;631;32;-89;-16;-47;68;212;219;146;22;158;97;8041;128;197;77
